loan_amnt,term,emp_length,home_ownership,annual_inc,purpose,addr_state,dti,delinq_2yrs,revol_util,total_acc,bad_loan,longest_credit_length,verification_status
10000,36 months,10,MORTGAGE,45992,home_improvement,NY,13.7,0,7.9,29,0,24,not verified
14000,36 months,10,MORTGAGE,71000,debt_consolidation,DE,12.27,0,26.9,51,0,18,not verified
5000,36 months,10,RENT,28800,car,MN,21,0,45.2,7,0,9,verified
10000,36 months,10,MORTGAGE,84000,home_improvement,OK,3.59,0,33.5,28,0,22,verified
12000,60 months,3,RENT,28000,debt_consolidation,NY,9.21,0,26.5,60,1,14,verified
19000,36 months,4,RENT,47000,debt_consolidation,NY,19.4,0,49.5,21,0,9,verified
20000,60 months,9,MORTGAGE,105000,debt_consolidation,CA,7.67,0,41,27,0,17,verified
15000,36 months,4,MORTGAGE,56000,debt_consolidation,LA,12.19,0,38.4,32,0,16,verified
6600,36 months,10,MORTGAGE,66000,moving,MA,17.27,0,48.2,32,0,13,not verified
4100,36 months,1,RENT,48000,debt_consolidation,MA,10.38,0,75.2,10,0,10,not verified
9450,36 months,9,MORTGAGE,78000,debt_consolidation,AL,23.69,0,48.7,29,0,11,not verified
7500,36 months,5,MORTGAGE,45500,credit_card,NY,18.78,0,78.1,33,1,14,not verified
12000,36 months,3,RENT,125000,wedding,TX,4.29,0,9.6,9,0,27,not verified
7500,36 months,10,MORTGAGE,31000,home_improvement,OH,22.26,1,5.1,19,0,23,not verified
5600,36 months,0,RENT,60000,credit_card,TX,10.96,0,36.4,7,0,6,verified
9000,36 months,8,MORTGAGE,75000,home_improvement,NC,7.62,0,10.1,27,0,14,not verified
11400,36 months,4,RENT,60000,other,FL,11.84,0,68,16,0,12,verified
12000,36 months,1,RENT,129005,debt_consolidation,CA,10.43,0,99.1,20,0,7,verified
5000,36 months,3,RENT,40000,vacation,NY,16.5,1,50.6,22,1,13,not verified
2800,36 months,1,RENT,23000,debt_consolidation,SD,4.7,0,99.4,8,1,3,verified
35000,60 months,6,RENT,1.00E+05,debt_consolidation,VA,19.98,0,88.4,21,0,16,verified
30000,36 months,10,MORTGAGE,125004,debt_consolidation,SC,16.07,0,50.3,34,0,19,verified
9000,36 months,7,OWN,69000,debt_consolidation,FL,26.31,0,26.4,44,0,16,not verified
9500,36 months,3,OWN,33600,debt_consolidation,NY,20.32,0,64.8,22,0,11,verified
3825,36 months,4,MORTGAGE,35000,debt_consolidation,TX,14.74,0,36.5,26,0,7,verified
25000,60 months,8,MORTGAGE,150000,small_business,NY,2.15,0,55.7,31,1,24,verified
28000,36 months,3,MORTGAGE,130000,debt_consolidation,TX,11.37,0,48.8,32,0,19,verified
7200,36 months,10,MORTGAGE,29000,small_business,MI,25.82,0,37.1,23,0,11,verified
3000,36 months,0,MORTGAGE,25000,debt_consolidation,NC,1.87,0,2.6,15,1,16,not verified
5425,36 months,3,RENT,22718,debt_consolidation,CA,10.04,0,50,5,0,4,verified
4000,36 months,1,RENT,30000,credit_card,IL,14.44,0,46.4,9,0,4,not verified
1500,36 months,0,RENT,17000,moving,GA,2.47,1,54.8,22,1,5,verified
30000,36 months,10,MORTGAGE,144000,home_improvement,NV,10.18,0,10.5,40,0,15,verified
5000,36 months,6,RENT,60000,major_purchase,CA,23.62,0,20.8,41,0,15,not verified
15000,36 months,10,RENT,51500,credit_card,NJ,29.99,0,38.7,27,0,21,verified
5000,36 months,3,OWN,50000,debt_consolidation,MA,12.7,0,4.6,44,0,25,not verified
30000,60 months,0,RENT,80000,other,AZ,3.7,0,19.8,22,0,11,verified
7500,36 months,7,MORTGAGE,62000,credit_card,VA,6.12,2,34.6,24,0,10,not verified
3200,36 months,3,MORTGAGE,76200,credit_card,SC,13.39,0,44,15,0,12,not verified
35000,60 months,10,MORTGAGE,135000,debt_consolidation,CA,14.57,0,18.4,49,1,29,verified
25000,60 months,1,MORTGAGE,1.00E+05,home_improvement,KY,17.41,2,13.5,27,0,12,verified
5000,36 months,2,RENT,36100,major_purchase,AZ,24.72,0,18.4,20,0,11,not verified
18000,60 months,8,MORTGAGE,62400,debt_consolidation,SC,19.63,0,61.8,28,0,12,verified
3600,36 months,10,MORTGAGE,126000,car,GA,12.76,0,23,51,0,26,not verified
3600,36 months,0,RENT,30000,medical,TX,15.72,0,7.7,9,0,4,verified
4800,36 months,2,RENT,45840,credit_card,AL,27.83,0,88.6,12,0,23,verified
14000,36 months,10,OWN,49000,debt_consolidation,LA,12.54,0,63,30,0,12,verified
16000,36 months,2,RENT,45000,debt_consolidation,CA,16.13,0,57.2,30,0,13,not verified
4000,36 months,1,RENT,50000,wedding,GA,19.51,0,15.4,23,0,10,verified
4800,36 months,10,RENT,80000,medical,CT,17.31,0,62.4,33,0,13,verified
7000,36 months,5,RENT,35000,credit_card,IL,13.75,0,36.8,12,0,14,not verified
3025,36 months,10,MORTGAGE,76793,debt_consolidation,TX,17.72,0,67.5,25,1,18,verified
6000,36 months,10,RENT,55000,debt_consolidation,FL,15.25,0,71,42,0,16,not verified
13000,36 months,7,MORTGAGE,40000,debt_consolidation,NY,18.3,0,58.7,19,1,12,verified
7800,60 months,3,MORTGAGE,70000,debt_consolidation,KY,15.74,0,45.8,19,0,8,verified
24000,36 months,4,RENT,110000,credit_card,IL,24.51,0,64.2,26,0,16,verified
23000,36 months,10,MORTGAGE,84000,credit_card,LA,20.81,0,54.7,37,0,21,verified
16950,60 months,0,MORTGAGE,40000,home_improvement,NC,17.01,0,51.8,25,1,10,verified
8000,36 months,10,MORTGAGE,60000,home_improvement,PA,6.22,0,7.6,19,0,9,verified
10000,36 months,5,RENT,55000,credit_card,NY,9.45,0,39.5,24,0,12,not verified
4200,36 months,10,MORTGAGE,96000,car,KS,14.65,0,26.6,20,0,19,not verified
5000,36 months,3,RENT,48000,other,NY,16.75,0,81.6,14,1,5,not verified
7875,36 months,9,RENT,47000,credit_card,NC,23.59,0,81.3,12,0,13,verified
10000,36 months,0,RENT,42000,debt_consolidation,NY,8.57,0,80,5,0,31,verified
2000,36 months,1,RENT,22000,other,OR,24,0,82.8,20,0,18,verified
3000,36 months,8,RENT,72000,other,DE,19.08,0,59.5,28,0,13,verified
7000,36 months,10,RENT,65000,debt_consolidation,OH,12.9,2,33.4,11,0,10,not verified
4000,36 months,10,RENT,36000,vacation,NY,22.43,0,53.7,33,0,10,verified
9000,36 months,3,RENT,45512,wedding,CA,19.27,0,60.4,16,1,5,not verified
10000,36 months,2,RENT,60000,debt_consolidation,NY,4.88,0,16.8,12,0,11,not verified
3325,36 months,9,RENT,55000,debt_consolidation,CA,16.71,0,41.6,27,0,13,verified
6000,36 months,9,RENT,107000,debt_consolidation,CA,18.19,0,99.5,20,0,12,verified
17800,60 months,6,RENT,84000,debt_consolidation,NC,5.86,0,35.9,26,0,13,verified
11525,36 months,4,RENT,41000,credit_card,AR,21.07,0,73.6,16,0,9,verified
1800,36 months,10,RENT,36000,other,MN,21.17,1,0,7,1,11,verified
20000,36 months,0,MORTGAGE,52000,debt_consolidation,GA,11.7,0,71.1,18,0,10,verified
25000,60 months,0,MORTGAGE,95000,credit_card,MD,15.89,1,89.1,29,0,16,verified
3000,36 months,0,RENT,29000,other,GA,14.19,0,99.8,5,0,3,verified
8000,36 months,0,MORTGAGE,48000,credit_card,LA,5.15,0,60.1,10,0,6,not verified
15000,36 months,10,MORTGAGE,50000,debt_consolidation,CA,14.28,0,43.7,18,0,10,verified
12000,36 months,10,MORTGAGE,61000,other,AR,20.22,0,81.1,31,0,17,verified
4500,36 months,10,MORTGAGE,90000,debt_consolidation,MO,7.39,0,2.1,27,0,12,verified
15500,60 months,1,MORTGAGE,99996,other,OH,10.72,0,48.8,23,0,26,verified
2200,36 months,10,RENT,39000,car,CA,18.98,0,55.6,24,0,16,verified
10500,36 months,2,RENT,35000,debt_consolidation,VA,18.62,0,0,20,1,9,verified
10000,36 months,10,MORTGAGE,115000,home_improvement,UT,1.19,0,8,20,0,15,not verified
15000,36 months,3,MORTGAGE,64548,debt_consolidation,DC,17.48,0,42.9,22,0,11,verified
12225,60 months,0,MORTGAGE,105000,debt_consolidation,FL,4.23,0,93,21,1,11,not verified
5600,36 months,5,RENT,42000,home_improvement,FL,14.51,0,60.1,23,1,9,verified
6000,36 months,10,MORTGAGE,71000,debt_consolidation,CA,22.04,0,85.8,40,1,12,verified
3200,36 months,3,RENT,31000,debt_consolidation,FL,19.66,0,28.8,12,0,16,verified
30000,36 months,6,MORTGAGE,106921,debt_consolidation,TX,11.28,0,38.5,21,0,20,verified
10000,36 months,0,RENT,55000,home_improvement,NJ,2.18,0,15.8,19,0,12,verified
12000,60 months,2,MORTGAGE,58800,major_purchase,WA,19.45,0,9.7,47,0,9,not verified
20000,60 months,4,MORTGAGE,185000,home_improvement,MO,13.53,0,35.1,63,1,17,verified
28000,60 months,2,MORTGAGE,66900,debt_consolidation,MO,9.81,0,81.5,11,1,13,verified
10400,36 months,0,MORTGAGE,95000,debt_consolidation,GA,12.13,0,43.7,27,0,13,verified
7500,36 months,10,MORTGAGE,1.00E+05,home_improvement,WA,24.53,0,86,62,0,25,verified
22600,60 months,0,OWN,74871,debt_consolidation,VA,8.17,0,53.2,33,0,19,verified
5600,36 months,2,RENT,81600,car,MA,8.47,0,2.3,14,0,14,not verified
17000,36 months,3,RENT,62000,debt_consolidation,TX,13.24,0,11.8,48,0,33,not verified
5000,36 months,0,RENT,65000,small_business,CA,18.28,0,88.6,23,1,10,verified
2000,36 months,2,OWN,54000,home_improvement,TX,11.29,2,37.7,46,0,41,not verified
24000,60 months,10,RENT,90000,debt_consolidation,CA,6.72,0,41.7,30,0,17,verified
7000,36 months,0,MORTGAGE,25500,debt_consolidation,MO,7.06,0,20.7,8,0,23,verified
16200,36 months,1,RENT,50000,small_business,OH,2.52,3,18.2,31,0,16,verified
6125,36 months,10,RENT,120000,other,NY,2.07,0,22.9,11,1,14,not verified
10000,36 months,4,RENT,43200,other,CA,1.28,0,2,28,0,13,verified
13675,36 months,1,MORTGAGE,90000,debt_consolidation,TX,26.53,0,31.5,48,0,15,not verified
15000,36 months,5,MORTGAGE,45000,debt_consolidation,TX,20.13,0,74.6,19,0,12,verified
2000,36 months,6,MORTGAGE,38423,debt_consolidation,AR,12.56,0,7.9,22,0,13,not verified
5000,36 months,10,RENT,42000,credit_card,WA,16.11,0,91.2,22,0,13,not verified
21000,60 months,8,MORTGAGE,72000,home_improvement,FL,21.45,0,3.7,29,0,15,verified
12000,36 months,6,OWN,110000,other,NJ,9.96,0,84,23,0,23,verified
5000,36 months,3,RENT,50176,moving,NJ,3.75,0,17.5,13,0,4,verified
5500,36 months,3,MORTGAGE,80000,debt_consolidation,PA,5.33,0,3.9,29,0,14,not verified
8200,36 months,2,RENT,150000,home_improvement,NY,2.15,0,31.7,9,0,10,verified
7500,36 months,7,MORTGAGE,56000,debt_consolidation,AL,17.19,0,90.3,32,1,10,not verified
6000,36 months,4,MORTGAGE,150000,home_improvement,MA,16.22,1,45.8,32,0,16,not verified
14000,36 months,0,MORTGAGE,110000,credit_card,IL,5.93,0,68.7,20,0,13,verified
27600,60 months,10,MORTGAGE,118388,other,LA,13.65,0,70.4,34,0,18,verified
1500,36 months,8,RENT,58000,other,CA,5.98,0,61.9,19,0,18,not verified
12000,60 months,10,MORTGAGE,63600,major_purchase,MO,20.51,0,97.5,42,1,14,verified
35000,60 months,7,RENT,750000,debt_consolidation,NJ,1.55,0,73,35,0,15,verified
13800,60 months,9,MORTGAGE,62000,wedding,IL,14.98,0,44.5,15,0,11,verified
17475,36 months,1,RENT,45000,major_purchase,CA,22.35,0,82.4,26,0,17,verified
19000,60 months,10,OWN,38000,debt_consolidation,FL,13.83,0,42.3,21,0,22,verified
1500,36 months,10,MORTGAGE,71000,debt_consolidation,KY,19.67,0,94.9,29,0,19,verified
20000,60 months,3,MORTGAGE,66950,debt_consolidation,MD,24.82,0,74.2,19,1,16,verified
30000,60 months,9,MORTGAGE,399996,debt_consolidation,NJ,26.88,0,26.7,35,0,32,verified
7200,36 months,10,MORTGAGE,78500,debt_consolidation,NY,16.62,0,74.1,32,0,24,not verified
8500,36 months,0,MORTGAGE,65000,debt_consolidation,FL,5.76,0,51.2,8,0,9,verified
22400,60 months,2,MORTGAGE,52800,home_improvement,CO,2.7,0,16.5,13,1,12,verified
9800,36 months,2,MORTGAGE,136000,debt_consolidation,CA,16.73,0,88.3,42,0,13,verified
15000,36 months,10,MORTGAGE,45600,debt_consolidation,KS,4.66,0,66.1,9,1,9,verified
26500,60 months,5,RENT,57600,credit_card,NJ,19.67,0,77.8,16,0,6,verified
6500,36 months,3,RENT,16800,other,MO,12.36,1,78.6,16,0,14,not verified
3350,36 months,0,MORTGAGE,91992,car,PA,1.1,0,8.4,37,0,12,verified
10000,36 months,3,RENT,62000,debt_consolidation,NY,13.18,0,18.6,11,0,6,verified
6400,36 months,2,OWN,35000,debt_consolidation,PA,13.37,0,53.1,31,0,9,verified
6000,36 months,9,MORTGAGE,70000,home_improvement,NC,14.66,0,19.8,22,0,12,not verified
6000,36 months,1,MORTGAGE,47000,other,OH,9.37,0,16,24,0,10,verified
5600,36 months,10,MORTGAGE,105000,home_improvement,NJ,2.7,0,71.8,31,0,13,verified
6575,36 months,5,RENT,36000,debt_consolidation,CA,18.47,0,89.8,14,1,21,verified
21000,60 months,4,MORTGAGE,90000,debt_consolidation,OH,21.6,0,58.8,30,0,16,verified
7000,36 months,5,RENT,42614,credit_card,FL,1.8,0,10,15,1,4,verified
12000,36 months,6,RENT,72000,other,LA,2.97,0,35.4,9,0,6,verified
5000,36 months,5,RENT,75000,debt_consolidation,TX,16.1,0,74.1,8,0,6,not verified
15000,36 months,3,MORTGAGE,120000,small_business,FL,10.09,1,77.4,28,0,13,verified
5400,36 months,4,RENT,60000,debt_consolidation,NY,4.86,0,45.5,21,0,12,not verified
18000,60 months,4,RENT,81000,credit_card,NY,18.25,0,90.6,24,1,8,not verified
3375,36 months,10,RENT,33000,car,MN,17.45,0,86.8,18,0,16,not verified
3200,36 months,6,MORTGAGE,48000,debt_consolidation,CA,11.1,0,9.6,11,0,6,verified
12225,36 months,4,MORTGAGE,154000,debt_consolidation,FL,12.03,0,23,23,0,27,verified
5000,36 months,10,MORTGAGE,98000,other,CA,13.47,0,51.7,17,0,9,not verified
12000,60 months,4,MORTGAGE,64500,car,WY,4.15,0,82.5,12,0,19,verified
12000,36 months,0,MORTGAGE,95400,other,MN,0.79,0,5.6,25,0,16,verified
7550,36 months,10,MORTGAGE,175000,home_improvement,PA,14.48,0,44.4,31,0,17,verified
18000,60 months,10,MORTGAGE,54000,debt_consolidation,GA,19.63,0,4.4,41,0,25,not verified
2000,36 months,10,MORTGAGE,70000,major_purchase,KY,11.42,0,0,23,0,11,verified
4500,36 months,5,RENT,72000,other,CA,7.78,0,49.3,19,0,8,verified
17600,36 months,10,MORTGAGE,1.00E+05,credit_card,CA,13.69,0,75.3,34,0,31,not verified
12000,60 months,10,MORTGAGE,55000,major_purchase,FL,7.24,0,77.3,16,1,19,verified
8800,36 months,9,MORTGAGE,43000,debt_consolidation,AL,2.57,0,6.6,21,0,23,verified
1500,36 months,0,MORTGAGE,15120,car,MI,14.68,0,28.7,5,0,12,verified
7000,36 months,4,RENT,89000,debt_consolidation,PA,16.6,0,24.8,19,0,9,verified
10000,36 months,10,RENT,90000,debt_consolidation,NY,12.19,0,74.9,30,0,11,verified
6250,36 months,3,RENT,27000,debt_consolidation,CA,19.42,0,93.1,17,0,13,not verified
15000,36 months,3,RENT,85100,major_purchase,MD,9.41,0,53.1,5,0,4,verified
24500,60 months,3,MORTGAGE,142000,debt_consolidation,MD,11.7,0,29.3,28,0,22,verified
35000,36 months,10,MORTGAGE,215000,debt_consolidation,CA,8.29,0,64.3,30,0,39,verified
10000,36 months,1,MORTGAGE,30000,home_improvement,CA,27.92,0,32.4,29,0,30,verified
2500,36 months,6,MORTGAGE,81000,other,NJ,15.44,0,34.3,31,0,14,not verified
16000,36 months,3,RENT,40000,debt_consolidation,NV,7.59,0,87.6,13,0,9,not verified
2500,36 months,10,MORTGAGE,56810,home_improvement,MD,19.88,6,30.9,29,0,21,verified
3000,36 months,10,MORTGAGE,33600,car,MO,1.61,0,14,15,0,12,not verified
13800,36 months,10,RENT,80600,debt_consolidation,CA,18.4,0,86.6,34,0,11,not verified
16000,60 months,10,RENT,32000,debt_consolidation,IL,19.13,0,9,21,1,12,verified
1800,36 months,10,RENT,35000,major_purchase,MA,12.86,0,19,28,0,13,not verified
17000,60 months,1,MORTGAGE,64800,home_improvement,GA,11.74,0,60.8,21,0,11,not verified
2500,36 months,1,RENT,48000,debt_consolidation,MA,20.93,0,4.7,19,0,6,not verified
5900,36 months,3,MORTGAGE,78644,car,MT,27.5,2,24.9,37,1,20,verified
12000,36 months,10,RENT,58000,credit_card,FL,15.81,0,84.2,16,0,16,not verified
10000,36 months,0,RENT,40000,moving,NY,13.23,0,60.7,7,0,7,verified
20000,60 months,5,RENT,74872,debt_consolidation,MD,22.69,0,49.7,23,0,28,verified
5000,36 months,10,RENT,50000,credit_card,CA,19.46,0,51.1,58,0,13,verified
6000,36 months,10,OWN,125000,debt_consolidation,OH,7.72,0,8.6,30,0,14,not verified
4000,36 months,0,MORTGAGE,60000,debt_consolidation,TX,8.52,0,51.2,7,0,26,not verified
9800,60 months,2,MORTGAGE,64083,debt_consolidation,RI,14.89,1,79.9,21,0,10,verified
14000,36 months,2,OWN,35000,debt_consolidation,NC,22.63,0,51.4,21,0,14,verified
25000,36 months,4,MORTGAGE,67100,debt_consolidation,RI,22.89,0,85.4,25,0,17,verified
5000,36 months,6,RENT,41000,debt_consolidation,WA,8.34,0,89.4,12,1,18,not verified
3250,36 months,4,MORTGAGE,39000,car,OH,2.31,0,23.2,13,0,12,not verified
4000,36 months,10,MORTGAGE,55000,debt_consolidation,CT,18.35,1,55.6,24,0,13,verified
16000,60 months,4,OWN,65000,debt_consolidation,NY,29.35,0,33.4,39,0,11,verified
12000,36 months,3,MORTGAGE,145000,credit_card,NC,9.46,0,51.9,15,0,14,verified
3600,36 months,2,RENT,30000,wedding,FL,1.68,0,5.9,8,0,3,not verified
4000,36 months,7,MORTGAGE,49000,wedding,OH,12.44,0,57.7,27,0,28,not verified
6200,36 months,9,RENT,20000,major_purchase,NY,1.2,0,0.3,13,0,10,verified
16000,60 months,5,MORTGAGE,57000,debt_consolidation,NC,11.96,0,88.1,15,1,14,not verified
4000,36 months,10,MORTGAGE,60000,debt_consolidation,KS,22.66,0,50.1,44,0,14,not verified
4000,36 months,6,RENT,35000,other,MA,10.73,0,91.7,12,0,16,verified
15000,36 months,4,MORTGAGE,78000,debt_consolidation,CA,16.51,0,63.7,32,0,16,verified
8400,36 months,0,RENT,52500,credit_card,OH,5.55,0,88.5,5,0,4,verified
16000,60 months,10,MORTGAGE,57484,debt_consolidation,MI,17.56,0,62.7,35,0,20,verified
25000,60 months,3,MORTGAGE,60000,debt_consolidation,TX,19.16,0,33.4,29,1,10,verified
11000,36 months,0,RENT,37440,debt_consolidation,MT,12.66,0,83.6,7,0,15,verified
16000,36 months,10,OWN,75000,debt_consolidation,PA,22.5,0,82.8,26,0,14,not verified
14300,60 months,3,MORTGAGE,72000,small_business,MI,8.63,0,3.8,29,0,26,verified
5975,36 months,4,MORTGAGE,34800,debt_consolidation,OH,7.69,0,0,17,0,13,verified
14000,60 months,0,RENT,74000,other,MI,8.37,0,71,8,0,11,verified
16000,60 months,4,MORTGAGE,79000,other,NC,19.81,0,80.5,16,0,14,verified
10000,36 months,10,MORTGAGE,153000,other,TX,20.98,0,90.2,40,0,18,not verified
4475,36 months,3,MORTGAGE,140000,debt_consolidation,AZ,15.74,0,39.8,32,0,15,not verified
3000,36 months,10,RENT,48000,debt_consolidation,TX,14.15,0,39.5,12,0,24,verified
3250,60 months,3,MORTGAGE,48000,car,CT,13.2,0,38.7,13,1,7,verified
10000,36 months,2,OWN,28800,debt_consolidation,AR,14.92,1,83,14,0,8,verified
12000,60 months,6,RENT,39000,debt_consolidation,CA,20.46,0,73.3,20,1,40,not verified
8000,36 months,9,MORTGAGE,145000,home_improvement,MA,3.02,0,43.9,19,0,17,verified
3000,36 months,2,RENT,24000,credit_card,CA,12.85,0,47.6,7,0,8,verified
2500,36 months,9,RENT,80000,other,TX,2.55,1,58,14,0,9,verified
3200,36 months,1,RENT,18000,credit_card,MA,11.27,0,62.3,4,0,9,not verified
2650,36 months,8,MORTGAGE,52000,debt_consolidation,CA,10.48,0,92,7,0,8,not verified
14000,36 months,3,RENT,65000,credit_card,TX,1.42,0,37.7,22,0,6,not verified
12000,36 months,3,RENT,72000,debt_consolidation,CA,16.07,0,31.5,10,0,5,verified
14300,60 months,4,RENT,41766.4,debt_consolidation,NY,17.93,0,99,21,1,11,verified
35000,36 months,10,MORTGAGE,119000,debt_consolidation,CO,23.43,0,85.4,52,0,25,verified
35000,60 months,6,MORTGAGE,120000,home_improvement,OH,3.83,0,17.9,29,0,23,verified
7425,36 months,10,OWN,71884,other,CA,20.2,0,65.5,13,1,27,verified
35000,60 months,8,MORTGAGE,129500,home_improvement,NJ,15.55,0,4.1,23,0,8,verified
2000,36 months,3,MORTGAGE,93000,vacation,DC,21.24,0,78.5,27,0,14,not verified
19000,36 months,4,MORTGAGE,105000,debt_consolidation,NJ,9.99,0,73.8,34,0,23,not verified
35000,60 months,10,MORTGAGE,120000,debt_consolidation,NY,5.13,0,5.1,22,0,15,verified
28750,60 months,10,MORTGAGE,87500,debt_consolidation,OH,2.4,0,7.8,28,0,12,verified
28000,60 months,10,MORTGAGE,136000,debt_consolidation,MD,12.71,1,51.3,34,0,18,verified
15000,36 months,5,RENT,1.00E+05,debt_consolidation,CA,18.88,0,19.3,29,0,11,verified
10000,36 months,2,MORTGAGE,62000,moving,VA,5.88,0,3.2,19,0,11,verified
7300,36 months,8,MORTGAGE,63000,debt_consolidation,TX,7.33,0,17.6,16,0,12,verified
24000,60 months,10,MORTGAGE,105211,debt_consolidation,MD,21.9,0,63.2,32,0,20,verified
3500,36 months,5,MORTGAGE,54000,wedding,OH,20.78,0,59.8,20,0,12,not verified
2800,36 months,9,MORTGAGE,60000,wedding,FL,24.44,0,21.9,31,0,11,verified
35000,60 months,0,MORTGAGE,95000,home_improvement,OH,16.52,0,2.6,37,0,18,verified
9000,36 months,10,RENT,83000,debt_consolidation,CA,16.02,0,75.7,38,0,17,not verified
28000,36 months,0,MORTGAGE,110000,credit_card,CA,11.64,0,72.1,37,0,12,verified
30000,36 months,6,RENT,92004,debt_consolidation,IL,16.9,0,75.7,17,0,15,verified
13150,60 months,6,MORTGAGE,81500,debt_consolidation,FL,16.55,0,75,17,0,20,not verified
7200,36 months,2,MORTGAGE,69935,credit_card,IL,19.41,0,11.4,23,0,12,verified
16000,36 months,3,RENT,113000,debt_consolidation,VA,20.02,0,84,24,0,16,verified
15650,36 months,4,RENT,44400,house,MD,13.86,0,67.1,5,0,3,verified
4000,36 months,4,RENT,75000,car,OK,3.09,0,8.1,6,0,4,verified
35000,60 months,0,RENT,85000,debt_consolidation,NY,2.56,0,37.9,7,0,9,verified
4750,36 months,0,RENT,60000,credit_card,CA,5.28,1,4.7,22,0,39,verified
6000,36 months,9,MORTGAGE,50400,debt_consolidation,KY,13.86,0,51.7,18,1,11,verified
11600,60 months,9,OWN,32400,major_purchase,TX,7.04,0,27.4,21,0,7,verified
4375,36 months,5,RENT,50000,other,NY,1.54,0,32.8,4,0,8,not verified
1400,36 months,4,RENT,18576,major_purchase,WA,11.37,0,10.2,11,0,5,verified
10000,36 months,6,MORTGAGE,75000,debt_consolidation,MN,15.5,0,32.1,22,0,13,verified
6000,36 months,0,RENT,110000,credit_card,CT,4.36,0,90.6,15,0,23,verified
3900,36 months,2,RENT,55000,car,NJ,16.06,0,21.4,35,0,10,verified
6700,36 months,10,MORTGAGE,46000,debt_consolidation,MD,6.63,0,45.9,16,0,19,verified
8150,36 months,0,OWN,150750,moving,NY,10.96,0,0,28,0,19,verified
30000,60 months,10,MORTGAGE,130000,debt_consolidation,IL,21.91,0,92.9,32,0,38,verified
1800,36 months,4,RENT,34000,debt_consolidation,CT,20.12,0,83.8,22,0,8,verified
18000,36 months,0,MORTGAGE,90000,debt_consolidation,FL,10.4,0,78.3,13,0,12,verified
